step,mloss,gloss,loss
1.0,0.0,1.0004,1.0004
2.0,0.0,1.0541,1.0541
3.0,0.0,0.9972,0.9972
4.0,0.0,0.9998,0.9998
5.0,0.0,0.9967,0.9967
6.0,0.0,0.9937,0.9937
7.0,0.0,0.9911,0.9911
8.0,0.0,1.0196,1.0196
9.0,0.0,1.0016,1.0016
10.0,0.0,1.001,1.001
11.0,0.0,1.0002,1.0002
12.0,0.0,0.9978,0.9978
13.0,0.0,0.9992,0.9992
14.0,0.0,0.9993,0.9993
15.0,0.0,1.0028,1.0028
16.0,0.0,1.0,1.0
17.0,0.0,1.0018,1.0018
18.0,0.0,1.0013,1.0013
19.0,0.0,0.9997,0.9997
20.0,0.0,0.9983,0.9983
21.0,0.0,1.0009,1.0009
22.0,0.0,1.0009,1.0009
23.0,0.0,1.003,1.003
24.0,0.0,0.9993,0.9993
25.0,0.0,0.9999,0.9999
26.0,0.0,0.9973,0.9973
27.0,0.0,0.9954,0.9954
28.0,0.0,1.0019,1.0019
29.0,0.0,1.0032,1.0032
30.0,0.0,0.9991,0.9991
31.0,0.0,0.9943,0.9943
32.0,0.0,0.9995,0.9995
33.0,0.0,0.997,0.997
34.0,0.0,1.0075,1.0075
35.0,0.0,0.9996,0.9996
36.0,0.0,0.995,0.995
37.0,0.0,0.9939,0.9939
38.0,0.0,0.9956,0.9956
39.0,0.0,0.9927,0.9927
40.0,0.0,0.9914,0.9914
41.0,0.0,0.9867,0.9867
42.0,0.0,1.0419,1.0419
43.0,0.0,0.9981,0.9981
44.0,0.0,0.9954,0.9954
45.0,0.0,0.9984,0.9984
46.0,0.0,1.0028,1.0028
47.0,0.0,0.9967,0.9967
48.0,0.0,0.9943,0.9943
49.0,0.0,0.9882,0.9882
50.0,0.0,0.9919,0.9919
51.0,0.0,0.9896,0.9896
52.0,0.0,0.9876,0.9876
53.0,0.0,0.9873,0.9873
54.0,0.0,0.9839,0.9839
55.0,0.0,0.98,0.98
56.0,0.0,0.9801,0.9801
57.0,0.0,0.977,0.977
58.0,0.0,0.9741,0.9741
59.0,0.0,0.9734,0.9734
60.0,0.0,0.9814,0.9814
61.0,0.0,0.9817,0.9817
62.0,0.0,0.9791,0.9791
63.0,0.0,0.9738,0.9738
64.0,0.0,0.9738,0.9738
65.0,0.0,0.9659,0.9659
66.0,0.0,0.9633,0.9633
67.0,0.0,0.9623,0.9623
68.0,0.0,0.9609,0.9609
69.0,0.0,0.9571,0.9571
70.0,0.0,0.954,0.954
71.0,0.0,0.9544,0.9544
72.0,0.0,0.9548,0.9548
73.0,0.0,0.949,0.949
74.0,0.0,0.9512,0.9512
75.0,0.0,0.9448,0.9448
76.0,0.0,0.9425,0.9425
77.0,0.0,0.9357,0.9357
78.0,0.0,0.937,0.937
79.0,0.0,0.9345,0.9345
80.0,0.0,0.9285,0.9285
81.0,0.0,0.9339,0.9339
82.0,0.0,0.9333,0.9333
83.0,0.0,0.9311,0.9311
