Start training for 100000 steps...
Done: 10000 / 100000. Loss: 0.2546
Done: 20000 / 100000. Loss: 0.2552
Done: 30000 / 100000. Loss: 0.2351
Done: 40000 / 100000. Loss: 0.252
Done: 50000 / 100000. Loss: 0.2401
Done: 60000 / 100000. Loss: 0.2406
Done: 70000 / 100000. Loss: 0.2401
Done: 80000 / 100000. Loss: 0.2411
Done: 90000 / 100000. Loss: 0.2318
Done: 100000 / 100000. Loss: 0.2294
