Start training for 100000 steps...
Done: 10000 / 100000. Loss: 0.3361
Done: 20000 / 100000. Loss: 0.3138
Done: 30000 / 100000. Loss: 0.3201
Done: 40000 / 100000. Loss: 0.2881
Done: 50000 / 100000. Loss: 0.3061
Done: 60000 / 100000. Loss: 0.2962
Done: 70000 / 100000. Loss: 0.3092
Done: 80000 / 100000. Loss: 0.2896
Done: 90000 / 100000. Loss: 0.2957
Done: 100000 / 100000. Loss: 0.276
