Start training for 100000 steps...
Done: 10000 / 100000. Loss: 0.7797000000000001
Done: 20000 / 100000. Loss: 1.1214
Done: 30000 / 100000. Loss: 0.7143999999999999
Done: 40000 / 100000. Loss: 0.8247
Done: 50000 / 100000. Loss: 0.6998
Done: 60000 / 100000. Loss: 0.7284999999999999
Done: 70000 / 100000. Loss: 0.6912
Done: 80000 / 100000. Loss: 0.6986
Done: 90000 / 100000. Loss: 0.7211000000000001
Done: 100000 / 100000. Loss: 0.6825
