Start training for 100000 steps...
Done: 10000 / 100000. Loss: 0.0855
Done: 20000 / 100000. Loss: 0.0712
Done: 30000 / 100000. Loss: 0.0666
Done: 40000 / 100000. Loss: 0.0631
Done: 50000 / 100000. Loss: 0.0615
Done: 60000 / 100000. Loss: 0.0582
Done: 70000 / 100000. Loss: 0.0569
Done: 80000 / 100000. Loss: 0.0552
Done: 90000 / 100000. Loss: 0.0526
Done: 100000 / 100000. Loss: 0.0522
