Start training for 100000 steps...
Done: 10000 / 100000. Loss: 0.0889
Done: 20000 / 100000. Loss: 0.0765
Done: 30000 / 100000. Loss: 0.0766
Done: 40000 / 100000. Loss: 0.0698
Done: 50000 / 100000. Loss: 0.0677
Done: 60000 / 100000. Loss: 0.0669
Done: 70000 / 100000. Loss: 0.0637
Done: 80000 / 100000. Loss: 0.0604
Done: 90000 / 100000. Loss: 0.0593
Done: 100000 / 100000. Loss: 0.0576
