step,mloss,gloss,loss
1.0,0.0,1.0036,1.0036
2.0,0.0,1.0217,1.0217
3.0,0.0,0.9967,0.9967
4.0,0.0,0.9968,0.9968
5.0,0.0,0.991,0.991
6.0,0.0,0.9919,0.9919
7.0,0.0,0.9993,0.9993
8.0,0.0,1.0016,1.0016
9.0,0.0,0.9987,0.9987
10.0,0.0,0.9924,0.9924
11.0,0.0,0.9871,0.9871
12.0,0.0,1.0182,1.0182
13.0,0.0,0.9886,0.9886
14.0,0.0,0.9914,0.9914
15.0,0.0,0.983,0.983
16.0,0.0,0.9784,0.9784
17.0,0.0,0.9664,0.9664
18.0,0.0,1.0162,1.0162
19.0,0.0,1.3102,1.3102
20.0,0.0,0.9842,0.9842
21.0,0.0,0.9867,0.9867
22.0,0.0,0.9838,0.9838
23.0,0.0,0.9841,0.9841
24.0,0.0,0.9819,0.9819
25.0,0.0,0.9729,0.9729
26.0,0.0,0.9677,0.9677
27.0,0.0,0.9989,0.9989
28.0,0.0,0.9641,0.9641
29.0,0.0,0.9728,0.9728
30.0,0.0,0.9745,0.9745
31.0,0.0,0.9677,0.9677
32.0,0.0,0.9578,0.9578
33.0,0.0,0.9514,0.9514
34.0,0.0,1.0059,1.0059
35.0,0.0,1.2391,1.2391
36.0,0.0,1.0111,1.0111
37.0,0.0,0.9753,0.9753
38.0,0.0,0.9923,0.9923
39.0,0.0,0.9921,0.9921
40.0,0.0,0.9876,0.9876
41.0,0.0,0.9862,0.9862
42.0,0.0,0.9785,0.9785
43.0,0.0,1.0152,1.0152
44.0,0.0,1.0075,1.0075
45.0,0.0,1.0071,1.0071
46.0,0.0,0.9978,0.9978
47.0,0.0,0.9948,0.9948
48.0,0.0,0.9957,0.9957
49.0,0.0,0.9929,0.9929
50.0,0.0,0.9918,0.9918
51.0,0.0,0.9871,0.9871
52.0,0.0,1.0004,1.0004
53.0,0.0,1.0186,1.0186
54.0,0.0,0.9883,0.9883
55.0,0.0,0.9966,0.9966
56.0,0.0,0.992,0.992
57.0,0.0,0.9943,0.9943
58.0,0.0,0.9924,0.9924
59.0,0.0,0.9861,0.9861
60.0,0.0,0.9871,0.9871
61.0,0.0,0.9843,0.9843
62.0,0.0,0.9784,0.9784
63.0,0.0,0.9733,0.9733
64.0,0.0,0.9714,0.9714
65.0,0.0,1.0166,1.0166
66.0,0.0,1.0372,1.0372
67.0,0.0,0.9881,0.9881
68.0,0.0,0.9911,0.9911
69.0,0.0,0.9945,0.9945
70.0,0.0,0.9916,0.9916
71.0,0.0,0.9953,0.9953
72.0,0.0,0.9868,0.9868
73.0,0.0,0.9817,0.9817
74.0,0.0,0.9797,0.9797
75.0,0.0,0.9732,0.9732
76.0,0.0,0.9802,0.9802
77.0,0.0,1.011,1.011
